tasks,offlines,repeat,tag,date,init,approx,time,calls
13,25,14,init_best,2007-01-06 18:29:28,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,14,init_best,2007-01-06 18:30:28,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,14,init_best,2007-01-06 19:18:40,1,1,0.13,317337
13,25,14,init_best,2007-01-06 19:18:40,2,1,0.14,373420
13,25,14,init_best,2007-01-06 19:18:40,3,1,0.06,100973
13,25,15,init_best,2007-01-06 18:31:28,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,15,init_best,2007-01-06 18:32:28,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,15,init_best,2007-01-06 18:33:28,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,15,init_best,2007-01-06 19:18:41,1,1,0.10,344582
13,25,15,init_best,2007-01-06 19:18:41,2,1,0.16,443516
13,25,15,init_best,2007-01-06 19:18:41,3,1,0.05,44756
13,25,16,init_best,2007-01-06 18:34:28,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,16,init_best,2007-01-06 18:35:28,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,16,init_best,2007-01-06 18:36:28,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,16,init_best,2007-01-06 19:18:42,1,1,0.35,1211398
13,25,16,init_best,2007-01-06 19:18:42,2,1,0.42,1200068
13,25,16,init_best,2007-01-06 19:18:42,3,1,0.06,91918
13,25,17,init_best,2007-01-06 18:37:29,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,17,init_best,2007-01-06 18:38:29,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,17,init_best,2007-01-06 18:39:29,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,17,init_best,2007-01-06 19:18:43,1,1,0.55,1519856
13,25,17,init_best,2007-01-06 19:18:44,2,1,0.53,1521994
13,25,17,init_best,2007-01-06 19:18:44,3,1,0.29,739873
13,25,18,init_best,2007-01-06 18:40:29,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,18,init_best,2007-01-06 18:41:29,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,18,init_best,2007-01-06 18:42:29,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,18,init_best,2007-01-06 19:18:44,1,1,0.18,608646
13,25,18,init_best,2007-01-06 19:18:45,2,1,0.14,479884
13,25,18,init_best,2007-01-06 19:18:45,3,1,0.04,28191
13,25,19,init_best,2007-01-06 18:43:29,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,19,init_best,2007-01-06 18:44:29,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,19,init_best,2007-01-06 18:45:29,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,19,init_best,2007-01-06 19:18:45,1,1,0.04,120246
13,25,19,init_best,2007-01-06 19:18:45,2,1,0.05,193822
13,25,19,init_best,2007-01-06 19:18:45,3,1,0.03,19013
13,25,1,init_best,2007-01-06 18:13:27,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,1,init_best,2007-01-06 18:14:27,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,1,init_best,2007-01-06 18:15:27,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,1,init_best,2007-01-06 19:18:27,1,1,0.15,415391
13,25,1,init_best,2007-01-06 19:18:27,2,1,0.08,262627
13,25,1,init_best,2007-01-06 19:18:27,3,1,0.04,50828
13,25,20,init_best,2007-01-06 18:49:30,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,20,init_best,2007-01-06 18:50:30,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,20,init_best,2007-01-06 18:51:30,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,20,init_best,2007-01-06 19:18:48,1,1,1.08,3181153
13,25,20,init_best,2007-01-06 19:18:49,2,1,1.00,3181178
13,25,20,init_best,2007-01-06 19:18:49,3,1,0.46,1283680
13,25,2,init_best,2007-01-06 18:46:29,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,2,init_best,2007-01-06 18:47:29,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,2,init_best,2007-01-06 18:48:29,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,2,init_best,2007-01-06 19:18:46,1,1,0.53,1808270
13,25,2,init_best,2007-01-06 19:18:46,2,1,0.54,1809509
13,25,2,init_best,2007-01-06 19:18:46,3,1,0.32,1009725
13,25,3,init_best,2007-01-06 18:52:30,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,3,init_best,2007-01-06 18:53:30,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,3,init_best,2007-01-06 18:54:30,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,3,init_best,2007-01-06 19:18:50,1,1,0.79,2439634
13,25,3,init_best,2007-01-06 19:18:51,2,1,0.46,1477332
13,25,3,init_best,2007-01-06 19:18:51,3,1,0.19,477377
13,25,4,init_best,2007-01-06 18:55:30,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,4,init_best,2007-01-06 18:56:30,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,4,init_best,2007-01-06 18:57:30,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,4,init_best,2007-01-06 19:18:51,1,1,0.18,653635
13,25,4,init_best,2007-01-06 19:18:51,2,1,0.19,654261
13,25,4,init_best,2007-01-06 19:18:51,3,1,0.04,36980
13,25,5,init_best,2007-01-06 18:58:30,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,5,init_best,2007-01-06 18:59:30,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,5,init_best,2007-01-06 19:00:26,3,0,55.62,240068189
13,25,5,init_best,2007-01-06 19:18:52,1,1,0.11,424523
13,25,5,init_best,2007-01-06 19:18:52,2,1,0.10,342332
13,25,5,init_best,2007-01-06 19:18:52,3,1,0.04,6195
13,25,6,init_best,2007-01-06 19:01:26,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,6,init_best,2007-01-06 19:02:26,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,6,init_best,2007-01-06 19:03:26,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,6,init_best,2007-01-06 19:18:52,1,1,0.10,385610
13,25,6,init_best,2007-01-06 19:18:52,2,1,0.03,104550
13,25,6,init_best,2007-01-06 19:18:52,3,1,0.04,18157
13,25,7,init_best,2007-01-06 19:04:26,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,7,init_best,2007-01-06 19:05:27,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,7,init_best,2007-01-06 19:06:27,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,7,init_best,2007-01-06 19:18:52,1,1,0.02,99567
13,25,7,init_best,2007-01-06 19:18:52,2,1,0.03,121441
13,25,7,init_best,2007-01-06 19:18:52,3,1,0.04,23260
13,25,8,init_best,2007-01-06 19:07:27,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,8,init_best,2007-01-06 19:08:27,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,8,init_best,2007-01-06 19:09:21,3,0,53.91,231857783
13,25,8,init_best,2007-01-06 19:18:52,1,1,0.03,126333
13,25,8,init_best,2007-01-06 19:18:52,2,1,0.02,92419
13,25,8,init_best,2007-01-06 19:18:53,3,1,0.03,3064
13,25,9,init_best,2007-01-06 19:10:21,1,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,9,init_best,2007-01-06 19:11:21,2,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,9,init_best,2007-01-06 19:12:22,3,0,Command exited with non-zero status 137 0.00,Timeout: aborting command ``../../src/branch'' with signal 9 Killed
13,25,9,init_best,2007-01-06 19:18:53,1,1,0.33,1239329
13,25,9,init_best,2007-01-06 19:18:53,2,1,0.38,1234675
13,25,9,init_best,2007-01-06 19:18:54,3,1,0.06,114722
14,25,10,init_best,2007-01-06 19:18:55,1,1,0.27,983432
14,25,10,init_best,2007-01-06 19:18:56,2,1,0.26,983444
14,25,10,init_best,2007-01-06 19:18:56,3,1,0.06,46677
14,25,11,init_best,2007-01-06 19:18:57,1,1,1.16,3497592
14,25,11,init_best,2007-01-06 19:18:58,2,1,0.99,3407257
14,25,11,init_best,2007-01-06 19:18:58,3,1,0.15,397800
14,25,12,init_best,2007-01-06 19:18:59,1,1,0.68,2226345
14,25,12,init_best,2007-01-06 19:19:00,2,1,0.64,2223211
14,25,12,init_best,2007-01-06 19:19:00,3,1,0.34,990108
14,25,13,init_best,2007-01-06 19:19:01,1,1,0.65,2176570
14,25,13,init_best,2007-01-06 19:19:02,2,1,0.72,2623890
14,25,13,init_best,2007-01-06 19:19:02,3,1,0.08,167001
14,25,14,init_best,2007-01-06 19:19:02,1,1,0.26,722683
14,25,14,init_best,2007-01-06 19:19:03,2,1,0.20,714818
14,25,14,init_best,2007-01-06 19:19:03,3,1,0.18,266501
14,25,15,init_best,2007-01-06 19:19:03,1,1,0.10,369714
14,25,15,init_best,2007-01-06 19:19:03,2,1,0.08,317787
14,25,15,init_best,2007-01-06 19:19:03,3,1,0.06,103491
14,25,16,init_best,2007-01-06 19:19:04,1,1,0.20,642291
14,25,16,init_best,2007-01-06 19:19:04,2,1,0.24,810955
14,25,16,init_best,2007-01-06 19:19:04,3,1,0.04,13305
14,25,17,init_best,2007-01-06 19:19:04,1,1,0.22,788985
14,25,17,init_best,2007-01-06 19:19:05,2,1,0.26,727708
14,25,17,init_best,2007-01-06 19:19:05,3,1,0.09,170229
14,25,18,init_best,2007-01-06 19:19:06,1,1,0.81,2972915
14,25,18,init_best,2007-01-06 19:19:06,2,1,0.35,1337557
14,25,18,init_best,2007-01-06 19:19:06,3,1,0.04,30942
14,25,19,init_best,2007-01-06 19:19:08,1,1,1.52,4969410
14,25,19,init_best,2007-01-06 19:19:09,2,1,1.02,3431473
14,25,19,init_best,2007-01-06 19:19:09,3,1,0.12,271199
14,25,1,init_best,2007-01-06 19:18:54,1,1,0.61,1869863
14,25,1,init_best,2007-01-06 19:18:55,2,1,0.54,1857406
14,25,1,init_best,2007-01-06 19:18:55,3,1,0.14,125644
14,25,20,init_best,2007-01-06 19:19:11,1,1,1.64,5541937
14,25,20,init_best,2007-01-06 19:19:12,2,1,0.76,2637719
14,25,20,init_best,2007-01-06 19:19:12,3,1,0.04,1
14,25,2,init_best,2007-01-06 19:19:09,1,1,0.03,99423
14,25,2,init_best,2007-01-06 19:19:09,2,1,0.03,84165
14,25,2,init_best,2007-01-06 19:19:09,3,1,0.04,21981
14,25,3,init_best,2007-01-06 19:19:13,1,1,0.65,1984441
14,25,3,init_best,2007-01-06 19:19:14,2,1,0.66,2149664
14,25,3,init_best,2007-01-06 19:19:14,3,1,0.11,212923
14,25,4,init_best,2007-01-06 19:19:16,1,1,1.92,6924471
14,25,4,init_best,2007-01-06 19:19:18,2,1,1.74,6211400
14,25,4,init_best,2007-01-06 19:19:18,3,1,0.20,606237
14,25,5,init_best,2007-01-06 19:19:18,1,1,0.20,612467
14,25,5,init_best,2007-01-06 19:19:18,2,1,0.19,611840
14,25,5,init_best,2007-01-06 19:19:18,3,1,0.07,76260
14,25,6,init_best,2007-01-06 19:19:19,1,1,0.23,767332
14,25,6,init_best,2007-01-06 19:19:19,2,1,0.26,757911
14,25,6,init_best,2007-01-06 19:19:19,3,1,0.12,214685
14,25,7,init_best,2007-01-06 19:19:19,1,1,0.00,15586
14,25,7,init_best,2007-01-06 19:19:19,2,1,0.00,15577
14,25,7,init_best,2007-01-06 19:19:19,3,1,0.04,138
14,25,8,init_best,2007-01-06 19:19:20,1,1,0.45,1675627
14,25,8,init_best,2007-01-06 19:19:20,2,1,0.44,1644797
14,25,8,init_best,2007-01-06 19:19:21,3,1,0.06,43114
14,25,9,init_best,2007-01-06 19:19:21,1,1,0.11,387539
14,25,9,init_best,2007-01-06 19:19:21,2,1,0.08,276369
14,25,9,init_best,2007-01-06 19:19:21,3,1,0.06,38681
15,25,10,init_best,2007-01-06 19:19:25,1,1,0.06,234099
15,25,10,init_best,2007-01-06 19:19:25,2,1,0.06,233837
15,25,10,init_best,2007-01-06 19:19:25,3,1,0.08,82872
15,25,10,init_best,2007-01-07 19:17:50,1,2,0.09,161331
15,25,10,init_best,2007-01-07 19:17:51,1,3,0.10,161300
15,25,10,init_best,2007-01-07 19:17:51,2,2,0.09,161086
15,25,10,init_best,2007-01-07 19:17:51,2,3,0.10,161055
15,25,10,init_best,2007-01-07 19:17:51,3,2,0.09,56847
15,25,10,init_best,2007-01-07 19:17:51,3,3,0.10,56816
15,25,11,init_best,2007-01-06 19:19:25,1,1,0.21,713013
15,25,11,init_best,2007-01-06 19:19:26,2,1,0.22,707746
15,25,11,init_best,2007-01-06 19:19:26,3,1,0.09,88583
15,25,11,init_best,2007-01-07 19:17:51,1,2,0.08,134363
15,25,11,init_best,2007-01-07 19:17:51,1,3,0.08,95112
15,25,11,init_best,2007-01-07 19:17:52,2,2,0.08,132591
15,25,11,init_best,2007-01-07 19:17:52,2,3,0.08,93310
15,25,11,init_best,2007-01-07 19:17:52,3,2,0.08,15368
15,25,11,init_best,2007-01-07 19:17:52,3,3,0.06,10188
15,25,12,init_best,2007-01-06 19:19:27,1,1,1.12,3750374
15,25,12,init_best,2007-01-06 19:19:28,2,1,1.22,3719177
15,25,12,init_best,2007-01-06 19:19:28,3,1,0.14,265373
15,25,12,init_best,2007-01-07 19:17:53,1,2,1.07,1719920
15,25,12,init_best,2007-01-07 19:17:54,1,3,1.14,1447588
15,25,12,init_best,2007-01-07 19:17:55,2,2,1.12,1697672
15,25,12,init_best,2007-01-07 19:17:57,2,3,1.08,1426339
15,25,12,init_best,2007-01-07 19:17:57,3,2,0.11,96629
15,25,12,init_best,2007-01-07 19:17:57,3,3,0.12,85325
15,25,13,init_best,2007-01-06 19:19:30,1,1,1.21,3880930
15,25,13,init_best,2007-01-06 19:19:31,2,1,1.16,3619313
15,25,13,init_best,2007-01-06 19:19:31,3,1,0.38,982961
15,25,13,init_best,2007-01-07 19:17:57,1,2,0.31,539364
15,25,13,init_best,2007-01-07 19:17:58,1,3,0.28,293183
15,25,13,init_best,2007-01-07 19:17:58,2,2,0.28,496659
15,25,13,init_best,2007-01-07 19:17:58,2,3,0.26,258135
15,25,13,init_best,2007-01-07 19:17:59,3,2,0.10,78176
15,25,13,init_best,2007-01-07 19:17:59,3,3,0.09,41054
15,25,14,init_best,2007-01-06 19:19:46,1,1,14.58,44732663
15,25,14,init_best,2007-01-06 19:20:01,2,1,15.04,46099863
15,25,14,init_best,2007-01-06 19:20:01,3,1,0.06,1
15,25,14,init_best,2007-01-07 19:18:05,1,2,6.07,9327644
15,25,14,init_best,2007-01-07 19:18:09,1,3,4.13,4339477
15,25,14,init_best,2007-01-07 19:18:16,2,2,6.40,9681143
15,25,14,init_best,2007-01-07 19:18:20,2,3,4.29,4524414
15,25,14,init_best,2007-01-07 19:18:22,3,2,1.30,1958293
15,25,14,init_best,2007-01-07 19:18:22,3,3,0.92,918342
15,25,15,init_best,2007-01-06 19:20:49,1,1,44.58,155628427
15,25,15,init_best,2007-01-06 19:21:34,2,1,43.72,155628427
15,25,15,init_best,2007-01-06 19:21:49,3,1,15.67,55005519
15,25,15,init_best,2007-01-07 19:19:02,1,2,38.60,66118428
15,25,15,init_best,2007-01-07 19:19:47,1,3,44.65,63944576
15,25,15,init_best,2007-01-07 19:20:27,2,2,38.79,66118429
15,25,15,init_best,2007-01-07 19:21:12,2,3,44.62,63944577
15,25,15,init_best,2007-01-07 19:21:26,3,2,13.79,22954117
15,25,15,init_best,2007-01-07 19:21:42,3,3,15.72,21274595
15,25,16,init_best,2007-01-06 19:21:50,1,1,0.06,224689
15,25,16,init_best,2007-01-06 19:21:50,2,1,0.07,238643
15,25,16,init_best,2007-01-06 19:21:50,3,1,0.09,100168
15,25,16,init_best,2007-01-07 19:21:42,1,2,0.14,263553
15,25,16,init_best,2007-01-07 19:21:42,1,3,0.15,237078
15,25,16,init_best,2007-01-07 19:21:43,2,2,0.30,467850
15,25,16,init_best,2007-01-07 19:21:43,2,3,0.25,418782
15,25,16,init_best,2007-01-07 19:21:43,3,2,0.08,50118
15,25,16,init_best,2007-01-07 19:21:43,3,3,0.09,38694
15,25,17,init_best,2007-01-06 19:22:00,1,1,10.07,36758238
15,25,17,init_best,2007-01-06 19:22:04,2,1,3.58,12955925
15,25,17,init_best,2007-01-06 19:22:04,3,1,0.18,433033
15,25,17,init_best,2007-01-07 19:21:50,1,2,7.02,11916339
15,25,17,init_best,2007-01-07 19:21:58,1,3,7.41,11914809
15,25,17,init_best,2007-01-07 19:22:00,2,2,2.18,3844985
15,25,17,init_best,2007-01-07 19:22:03,2,3,2.40,3843455
15,25,17,init_best,2007-01-07 19:22:03,3,2,0.13,117025
15,25,17,init_best,2007-01-07 19:22:03,3,3,0.19,116218
15,25,18,init_best,2007-01-06 19:22:29,1,1,24.04,78421943
15,25,18,init_best,2007-01-06 19:22:56,2,1,27.66,90907806
15,25,18,init_best,2007-01-06 19:22:59,3,1,2.76,8861987
15,25,18,init_best,2007-01-07 19:22:14,1,2,10.34,17634196
15,25,18,init_best,2007-01-07 19:22:24,1,3,9.44,13807433
15,25,18,init_best,2007-01-07 19:22:36,2,2,12.26,21101243
15,25,18,init_best,2007-01-07 19:22:48,2,3,11.59,16217586
15,25,18,init_best,2007-01-07 19:22:49,3,2,0.91,1501997
15,25,18,init_best,2007-01-07 19:22:50,3,3,0.90,1323320
15,25,19,init_best,2007-01-06 19:23:00,1,1,0.75,2553360
15,25,19,init_best,2007-01-06 19:23:01,2,1,0.77,2553356
15,25,19,init_best,2007-01-06 19:23:01,3,1,0.32,860317
15,25,19,init_best,2007-01-07 19:22:50,1,2,0.67,1158196
15,25,19,init_best,2007-01-07 19:22:51,1,3,0.70,1109487
15,25,19,init_best,2007-01-07 19:22:52,2,2,0.70,1158192
15,25,19,init_best,2007-01-07 19:22:53,2,3,0.68,1109483
15,25,19,init_best,2007-01-07 19:22:53,3,2,0.26,381122
15,25,19,init_best,2007-01-07 19:22:54,3,3,0.25,362537
15,25,1,init_best,2007-01-06 19:19:23,1,1,1.61,4761546
15,25,1,init_best,2007-01-06 19:19:24,2,1,1.59,4760098
15,25,1,init_best,2007-01-06 19:19:25,3,1,0.19,429525
15,25,1,init_best,2007-01-07 19:17:46,1,2,1.02,1767105
15,25,1,init_best,2007-01-07 19:17:47,1,3,1.07,1349999
15,25,1,init_best,2007-01-07 19:17:48,2,2,1.04,1766279
15,25,1,init_best,2007-01-07 19:17:49,2,3,0.99,1349349
15,25,1,init_best,2007-01-07 19:17:50,3,2,0.37,550822
15,25,1,init_best,2007-01-07 19:17:50,3,3,0.37,446806
15,25,20,init_best,2007-01-06 19:23:03,1,1,1.23,4128286
15,25,20,init_best,2007-01-06 19:23:04,2,1,0.74,2580645
15,25,20,init_best,2007-01-06 19:23:04,3,1,0.14,267320
15,25,20,init_best,2007-01-07 19:22:55,1,2,0.20,362277
15,25,20,init_best,2007-01-07 19:22:55,1,3,0.24,311224
15,25,20,init_best,2007-01-07 19:22:55,2,2,0.10,180399
15,25,20,init_best,2007-01-07 19:22:55,2,3,0.09,140661
15,25,20,init_best,2007-01-07 19:22:55,3,2,0.06,14097
15,25,20,init_best,2007-01-07 19:22:56,3,3,0.06,10471
15,25,2,init_best,2007-01-06 19:23:01,1,1,0.10,317407
15,25,2,init_best,2007-01-06 19:23:02,2,1,0.07,253887
15,25,2,init_best,2007-01-06 19:23:02,3,1,0.07,20609
15,25,2,init_best,2007-01-07 19:22:54,1,2,0.10,203412
15,25,2,init_best,2007-01-07 19:22:54,1,3,0.08,124085
15,25,2,init_best,2007-01-07 19:22:54,2,2,0.08,167674
15,25,2,init_best,2007-01-07 19:22:54,2,3,0.06,97742
15,25,2,init_best,2007-01-07 19:22:54,3,2,0.05,14732
15,25,2,init_best,2007-01-07 19:22:54,3,3,0.06,7917
15,25,3,init_best,2007-01-06 19:23:04,1,1,0.44,1431937
15,25,3,init_best,2007-01-06 19:23:05,2,1,0.67,2026654
15,25,3,init_best,2007-01-06 19:23:05,3,1,0.10,141399
15,25,3,init_best,2007-01-07 19:22:56,1,2,0.08,154140
15,25,3,init_best,2007-01-07 19:22:56,1,3,0.08,96814
15,25,3,init_best,2007-01-07 19:22:56,2,2,0.11,194164
15,25,3,init_best,2007-01-07 19:22:56,2,3,0.11,122117
15,25,3,init_best,2007-01-07 19:22:56,3,2,0.06,20833
15,25,3,init_best,2007-01-07 19:22:56,3,3,0.06,13320
15,25,4,init_best,2007-01-06 19:23:07,1,1,1.78,6285024
15,25,4,init_best,2007-01-06 19:23:09,2,1,1.73,6318245
15,25,4,init_best,2007-01-06 19:23:09,3,1,0.12,168399
15,25,4,init_best,2007-01-07 19:22:57,1,2,0.52,935148
15,25,4,init_best,2007-01-07 19:22:58,1,3,0.52,922683
15,25,4,init_best,2007-01-07 19:22:58,2,2,0.49,940926
15,25,4,init_best,2007-01-07 19:22:59,2,3,0.53,928439
15,25,4,init_best,2007-01-07 19:22:59,3,2,0.07,29889
15,25,4,init_best,2007-01-07 19:22:59,3,3,0.07,25386
15,25,5,init_best,2007-01-06 19:23:16,1,1,6.82,23802544
15,25,5,init_best,2007-01-06 19:23:18,2,1,1.96,6369910
15,25,5,init_best,2007-01-06 19:23:19,3,1,0.91,2573736
15,25,5,init_best,2007-01-07 19:23:01,1,2,1.78,2947933
15,25,5,init_best,2007-01-07 19:23:03,1,3,1.87,2699190
15,25,5,init_best,2007-01-07 19:23:03,2,2,0.40,592492
15,25,5,init_best,2007-01-07 19:23:04,2,3,0.37,430331
15,25,5,init_best,2007-01-07 19:23:04,3,2,0.24,281880
15,25,5,init_best,2007-01-07 19:23:04,3,3,0.24,191750
15,25,6,init_best,2007-01-06 19:23:22,1,1,2.74,9185402
15,25,6,init_best,2007-01-06 19:23:25,2,1,2.80,9185401
15,25,6,init_best,2007-01-06 19:23:25,3,1,0.44,1251502
15,25,6,init_best,2007-01-07 19:23:06,1,2,1.65,2642689
15,25,6,init_best,2007-01-07 19:23:08,1,3,1.65,1994308
15,25,6,init_best,2007-01-07 19:23:10,2,2,1.72,2642688
15,25,6,init_best,2007-01-07 19:23:11,2,3,1.70,1994307
15,25,6,init_best,2007-01-07 19:23:12,3,2,0.26,351614
15,25,6,init_best,2007-01-07 19:23:12,3,3,0.29,297975
15,25,7,init_best,2007-01-06 19:23:27,1,1,1.53,5390264
15,25,7,init_best,2007-01-06 19:23:28,2,1,1.47,5237683
15,25,7,init_best,2007-01-06 19:23:29,3,1,0.08,53212
15,25,7,init_best,2007-01-07 19:23:13,1,2,0.33,591589
15,25,7,init_best,2007-01-07 19:23:13,1,3,0.36,590970
15,25,7,init_best,2007-01-07 19:23:13,2,2,0.30,549459
15,25,7,init_best,2007-01-07 19:23:14,2,3,0.37,548840
15,25,7,init_best,2007-01-07 19:23:14,3,2,0.07,13508
15,25,7,init_best,2007-01-07 19:23:14,3,3,0.06,13439
15,25,8,init_best,2007-01-06 19:23:31,1,1,2.75,8958838
15,25,8,init_best,2007-01-06 19:23:34,2,1,2.80,8919292
15,25,8,init_best,2007-01-06 19:23:37,3,1,2.31,7273104
15,25,8,init_best,2007-01-07 19:23:17,1,2,2.60,4118872
15,25,8,init_best,2007-01-07 19:23:19,1,3,2.49,3294200
15,25,8,init_best,2007-01-07 19:23:22,2,2,2.54,4101398
15,25,8,init_best,2007-01-07 19:23:25,2,3,2.51,3281247
15,25,8,init_best,2007-01-07 19:23:27,3,2,2.39,3736683
15,25,8,init_best,2007-01-07 19:23:29,3,3,2.30,2997319
15,25,9,init_best,2007-01-06 19:23:48,1,1,11.58,41053764
15,25,9,init_best,2007-01-06 19:24:00,2,1,11.56,41051137
15,25,9,init_best,2007-01-06 19:24:01,3,1,1.27,4210758
15,25,9,init_best,2007-01-07 19:23:30,1,2,0.01,27188
15,25,9,init_best,2007-01-07 19:23:30,1,3,0.02,16814
15,25,9,init_best,2007-01-07 19:23:30,2,2,0.01,27188
15,25,9,init_best,2007-01-07 19:23:30,2,3,0.01,16814
15,25,9,init_best,2007-01-07 19:23:30,3,2,0.06,8732
15,25,9,init_best,2007-01-07 19:23:30,3,3,0.06,4796
16,25,10,init_best,2007-01-06 19:24:17,1,1,9.88,31682400
16,25,10,init_best,2007-01-06 19:24:23,2,1,6.00,19066657
16,25,10,init_best,2007-01-06 19:24:26,3,1,2.12,6384804
16,25,10,init_best,2007-01-07 19:23:58,1,2,18.99,29189574
16,25,10,init_best,2007-01-07 19:24:16,1,3,18.06,22482516
16,25,10,init_best,2007-01-07 19:24:34,2,2,17.33,26853197
16,25,10,init_best,2007-01-07 19:24:51,2,3,16.82,20996598
16,25,10,init_best,2007-01-07 19:25:07,3,2,16.37,25206096
16,25,10,init_best,2007-01-07 19:25:23,3,3,15.93,19712621
16,25,11,init_best,2007-01-06 19:24:28,1,1,1.95,6513602
16,25,11,init_best,2007-01-06 19:24:29,2,1,1.58,5149080
16,25,11,init_best,2007-01-06 19:24:30,3,1,0.75,2149700
16,25,11,init_best,2007-01-07 19:25:25,1,2,1.45,2257991
16,25,11,init_best,2007-01-07 19:25:26,1,3,1.28,1690517
16,25,11,init_best,2007-01-07 19:25:27,2,2,1.05,1725142
16,25,11,init_best,2007-01-07 19:25:28,2,3,0.97,1224678
16,25,11,init_best,2007-01-07 19:25:29,3,2,0.58,749955
16,25,11,init_best,2007-01-07 19:25:30,3,3,0.55,523427
16,25,12,init_best,2007-01-06 19:24:33,1,1,2.94,9167971
16,25,12,init_best,2007-01-06 19:24:36,2,1,2.97,9149147
